longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,bedroom_room_ration
-118.39,33.84,16.0,2472.0,572.0,965,529.0,5.1370000000000005,348600.0,<1H OCEAN,0.2313915857605178
-118.43,33.83,19.0,6206.0,1611.0,2455,1472.0,5.145,420200.0,NEAR OCEAN,0.2595874959716403
-118.39,33.83,32.0,2075.0,539.0,954,519.0,5.6370000000000005,500001.0,NEAR OCEAN,0.2597590361445783
-118.39,33.82,30.0,3433.0,918.0,1526,828.0,4.5817,500001.0,NEAR OCEAN,0.26740460238858144
-118.43,33.82,34.0,2112.0,614.0,946,574.0,4.6048,500001.0,NEAR OCEAN,0.29071969696969696
-118.37,33.82,32.0,2815.0,607.0,1338,609.0,4.5687,381200.0,<1H OCEAN,0.21563055062166964
-118.38,33.82,35.0,3053.0,623.0,1311,589.0,5.1589,439200.0,NEAR OCEAN,0.20406157877497544
-118.38,33.82,38.0,1318.0,237.0,547,225.0,6.0308,416700.0,NEAR OCEAN,0.17981790591805766
-118.38,33.83,35.0,2152.0,454.0,902,414.0,4.5179,427200.0,<1H OCEAN,0.21096654275092938
-118.31,33.88,33.0,2147.0,505.0,1371,498.0,2.4219,260700.0,<1H OCEAN,0.2352119236143456
-118.32,33.87,28.0,3763.0,762.0,1967,724.0,5.3244,271900.0,<1H OCEAN,0.2024980069093808
-118.32,33.88,35.0,1818.0,339.0,828,319.0,4.3036,282100.0,<1H OCEAN,0.18646864686468648
-118.32,33.88,34.0,1803.0,341.0,947,333.0,5.5538,280300.0,<1H OCEAN,0.18912922906267332
-118.32,33.88,37.0,1402.0,254.0,722,251.0,6.4781,269000.0,<1H OCEAN,0.181169757489301
-118.33,33.88,30.0,1856.0,444.0,899,435.0,3.1505,270000.0,<1H OCEAN,0.23922413793103448
-118.33,33.88,36.0,1271.0,346.0,811,345.0,3.2417,283300.0,<1H OCEAN,0.27222659323367426
-118.33,33.87,44.0,724.0,133.0,373,133.0,3.9167,265600.0,<1H OCEAN,0.18370165745856354
-118.34,33.87,28.0,4605.0,1188.0,2558,1093.0,3.6988,266600.0,<1H OCEAN,0.2579804560260586
-118.34,33.88,31.0,3122.0,727.0,1885,715.0,3.8657,298400.0,<1H OCEAN,0.23286354900704676
-118.31,33.87,27.0,3348.0,695.0,1545,625.0,4.7543,296300.0,<1H OCEAN,0.20758661887694146
-118.31,33.86,29.0,2243.0,361.0,1051,352.0,6.6632,325200.0,<1H OCEAN,0.16094516272848863
-118.32,33.86,32.0,3485.0,678.0,1715,649.0,4.6563,291700.0,<1H OCEAN,0.1945480631276901
-118.32,33.87,35.0,2380.0,404.0,1212,422.0,5.6254,283800.0,<1H OCEAN,0.16974789915966387
-118.34,33.87,34.0,1069.0,217.0,601,212.0,4.6406,255900.0,<1H OCEAN,0.2029934518241347
-118.33,33.87,36.0,2219.0,406.0,1219,403.0,4.2614,267100.0,<1H OCEAN,0.1829652996845426
-118.33,33.87,35.0,743.0,128.0,385,137.0,6.4891,278100.0,<1H OCEAN,0.17227456258411844
-118.32,33.86,34.0,495.0,90.0,269,93.0,6.4391,252300.0,<1H OCEAN,0.18181818181818182
-118.33,33.86,38.0,914.0,176.0,519,174.0,6.0335,255400.0,<1H OCEAN,0.1925601750547046
-118.33,33.86,36.0,854.0,160.0,473,150.0,6.3992,259600.0,<1H OCEAN,0.1873536299765808
-118.33,33.86,38.0,1059.0,218.0,561,205.0,4.0,248600.0,<1H OCEAN,0.20585457979225685
-118.34,33.86,36.0,2223.0,360.0,1162,376.0,5.2589999999999995,279400.0,<1H OCEAN,0.16194331983805668
-118.34,33.86,35.0,1936.0,343.0,1008,346.0,5.4791,285900.0,<1H OCEAN,0.1771694214876033
-118.34,33.87,28.0,2948.0,566.0,1445,524.0,5.3743,286500.0,<1H OCEAN,0.1919945725915875
-118.35,33.87,37.0,1420.0,286.0,886,290.0,4.5833,261300.0,<1H OCEAN,0.20140845070422536
-118.35,33.87,34.0,2823.0,500.0,1429,483.0,5.5,279600.0,<1H OCEAN,0.17711654268508678
-118.35,33.87,28.0,2319.0,579.0,1369,564.0,3.6169,257000.0,<1H OCEAN,0.24967658473479948
-118.35,33.86,28.0,2075.0,463.0,1216,446.0,3.9732,281500.0,<1H OCEAN,0.22313253012048193
-118.35,33.86,24.0,2139.0,481.0,971,418.0,4.3859,271300.0,<1H OCEAN,0.22487143525011688
-118.34,33.84,36.0,1561.0,252.0,740,253.0,6.2778,309700.0,<1H OCEAN,0.16143497757847533
-118.33,33.84,36.0,1364.0,251.0,668,245.0,5.3131,314100.0,<1H OCEAN,0.1840175953079179
-118.34,33.84,36.0,1407.0,231.0,676,231.0,5.269,331900.0,<1H OCEAN,0.16417910447761194
-118.34,33.83,34.0,1761.0,329.0,965,329.0,5.399,358500.0,<1H OCEAN,0.18682566723452584
-118.34,33.83,35.0,1818.0,353.0,853,321.0,5.8972,350900.0,<1H OCEAN,0.19416941694169418
-118.36,33.86,37.0,1249.0,218.0,583,214.0,5.7422,330700.0,<1H OCEAN,0.1745396317053643
-118.35,33.85,34.0,1770.0,291.0,916,289.0,5.0,354200.0,<1H OCEAN,0.16440677966101694
-118.35,33.85,35.0,1248.0,206.0,551,185.0,5.6426,348200.0,<1H OCEAN,0.16506410256410256
-118.36,33.85,36.0,1390.0,230.0,683,219.0,4.8906,334400.0,<1H OCEAN,0.16546762589928057
-118.36,33.86,36.0,681.0,122.0,360,128.0,5.2799,332600.0,<1H OCEAN,0.17914831130690162
-118.37,33.85,34.0,2415.0,404.0,1278,414.0,6.1599,341200.0,<1H OCEAN,0.16728778467908903
-118.36,33.85,34.0,1086.0,197.0,509,158.0,6.1133,349300.0,<1H OCEAN,0.18139963167587478
-118.37,33.85,25.0,5622.0,998.0,2537,1009.0,5.785,395300.0,<1H OCEAN,0.1775168979011028
-118.35,33.84,22.0,13133.0,3680.0,7180,3522.0,3.5414,354700.0,<1H OCEAN,0.28021015761821366
-118.36,33.84,22.0,11016.0,3170.0,6664,2838.0,3.7030000000000003,361300.0,<1H OCEAN,0.28776325344952797
-118.37,33.85,29.0,3662.0,586.0,1626,611.0,6.3974,410000.0,<1H OCEAN,0.1600218459858001
-118.37,33.84,27.0,3245.0,605.0,1572,556.0,5.3773,379000.0,<1H OCEAN,0.1864406779661017
-118.35,33.83,36.0,1102.0,193.0,522,172.0,6.1187,342000.0,<1H OCEAN,0.1751361161524501
-118.36,33.83,36.0,1660.0,300.0,943,300.0,5.1984,353600.0,<1H OCEAN,0.18072289156626506
-118.36,33.84,35.0,1577.0,279.0,743,274.0,5.7654,343000.0,<1H OCEAN,0.17691819911223844
-118.37,33.84,35.0,1792.0,322.0,978,326.0,4.9583,342800.0,<1H OCEAN,0.1796875
-118.36,33.83,35.0,1378.0,247.0,645,217.0,5.9143,343400.0,<1H OCEAN,0.1792452830188679
-118.36,33.83,35.0,2828.0,487.0,1439,490.0,5.6013,350200.0,<1H OCEAN,0.1722065063649222
-118.37,33.83,35.0,1207.0,207.0,601,213.0,4.7308,353400.0,<1H OCEAN,0.17149958574979288
-118.37,33.84,32.0,1751.0,328.0,819,323.0,6.7105,339000.0,<1H OCEAN,0.18732153055396916
-118.33,33.83,5.0,13038.0,2679.0,5272,2523.0,5.5023,286400.0,<1H OCEAN,0.20547630004601933
-118.32,33.85,42.0,3146.0,770.0,1859,740.0,3.5073,234800.0,<1H OCEAN,0.24475524475524477
-118.31,33.84,52.0,1819.0,464.0,1068,424.0,3.625,270700.0,<1H OCEAN,0.25508521165475534
-118.32,33.83,51.0,2399.0,516.0,1160,514.0,3.8456,318900.0,<1H OCEAN,0.21508962067528137
-118.32,33.84,42.0,1486.0,420.0,897,377.0,1.6228,376100.0,<1H OCEAN,0.28263795423956933
-118.31,33.83,50.0,696.0,311.0,382,234.0,2.775,225000.0,<1H OCEAN,0.4468390804597701
-118.31,33.83,45.0,2929.0,755.0,1635,652.0,2.9375,273000.0,<1H OCEAN,0.2577671560259474
-118.31,33.82,35.0,3462.0,814.0,1902,700.0,3.4019999999999997,279900.0,<1H OCEAN,0.23512420566146736
-118.32,33.83,19.0,3792.0,790.0,2105,834.0,5.2363,310000.0,<1H OCEAN,0.20833333333333334
-118.31,33.82,39.0,2198.0,425.0,1160,436.0,4.1406,323700.0,<1H OCEAN,0.19335759781619655
-118.31,33.82,26.0,2345.0,408.0,1195,377.0,5.4925,361700.0,<1H OCEAN,0.1739872068230277
-118.31,33.81,23.0,3942.0,748.0,1679,711.0,4.1169,362600.0,<1H OCEAN,0.18975139523084728
-118.31,33.81,30.0,1773.0,356.0,905,352.0,4.3056,336000.0,<1H OCEAN,0.20078962210941906
-118.32,33.82,25.0,2587.0,512.0,1219,509.0,4.4271,382100.0,<1H OCEAN,0.1979126401236954
-118.32,33.82,22.0,2508.0,402.0,1254,395.0,7.0935,379500.0,<1H OCEAN,0.16028708133971292
-118.32,33.81,28.0,2142.0,445.0,1140,422.0,4.8438,346200.0,<1H OCEAN,0.207749766573296
-118.32,33.81,27.0,2113.0,380.0,1109,360.0,4.7062,357000.0,<1H OCEAN,0.17983909133932796
-118.33,33.82,26.0,5591.0,934.0,2824,939.0,6.5861,417800.0,<1H OCEAN,0.16705419424074405
-118.34,33.8,25.0,4177.0,832.0,2123,789.0,5.0814,446800.0,<1H OCEAN,0.19918601867368926
-118.35,33.82,28.0,7591.0,1710.0,3420,1635.0,4.0708,328900.0,<1H OCEAN,0.22526676327229614
-118.36,33.82,36.0,1784.0,311.0,901,293.0,6.2247,339000.0,<1H OCEAN,0.1743273542600897
-118.37,33.82,39.0,2794.0,444.0,1319,441.0,5.877999999999999,387800.0,<1H OCEAN,0.15891195418754475
-118.37,33.82,36.0,2463.0,447.0,1125,424.0,6.0176,352700.0,<1H OCEAN,0.1814859926918392
-118.37,33.82,36.0,2416.0,394.0,1115,386.0,6.256,366900.0,<1H OCEAN,0.1630794701986755
-118.36,33.82,36.0,1083.0,187.0,522,187.0,5.7765,339500.0,<1H OCEAN,0.17266851338873498
-118.36,33.82,26.0,5166.0,1313.0,2738,1239.0,3.3565,360800.0,<1H OCEAN,0.25416182733255904
-118.36,33.82,28.0,67.0,15.0,49,11.0,6.1359,330000.0,<1H OCEAN,0.22388059701492538
-118.36,33.81,25.0,9042.0,2022.0,4458,1944.0,4.5592,378800.0,<1H OCEAN,0.22362309223623092
-118.36,33.81,26.0,1575.0,300.0,881,309.0,5.1778,359900.0,<1H OCEAN,0.19047619047619047
-118.37,33.81,36.0,2031.0,339.0,817,337.0,5.1271,458300.0,NEAR OCEAN,0.16691285081240767
-118.38,33.81,33.0,2349.0,407.0,954,373.0,6.4956,483600.0,NEAR OCEAN,0.17326521924223073
-118.38,33.81,20.0,1975.0,306.0,703,292.0,8.5491,410300.0,NEAR OCEAN,0.1549367088607595
-118.44,33.81,33.0,3994.0,990.0,1647,931.0,5.0106,500001.0,NEAR OCEAN,0.24787180771156736
-118.38,33.82,34.0,1822.0,364.0,750,366.0,5.9907,500001.0,NEAR OCEAN,0.19978046103183314
-118.36,33.81,34.0,2211.0,502.0,1113,488.0,4.7026,356800.0,<1H OCEAN,0.22704658525554047
-118.37,33.81,33.0,5057.0,790.0,2021,748.0,6.8553,482200.0,NEAR OCEAN,0.1562191022345264
-118.37,33.81,36.0,1283.0,209.0,563,209.0,6.9296,500001.0,NEAR OCEAN,0.16289945440374123
-118.38,33.81,41.0,1889.0,301.0,802,278.0,6.015,488500.0,NEAR OCEAN,0.15934356802541028
-118.38,33.81,39.0,2400.0,373.0,877,372.0,5.7361,500001.0,NEAR OCEAN,0.15541666666666668
-118.39,33.81,35.0,1008.0,165.0,391,167.0,3.7778,487500.0,NEAR OCEAN,0.1636904761904762
-118.38,33.81,36.0,1018.0,148.0,329,169.0,10.5045,500001.0,NEAR OCEAN,0.14538310412573674
-118.33,33.79,29.0,4389.0,873.0,2069,901.0,4.1071,365600.0,<1H OCEAN,0.19890635680109364
-118.34,33.79,36.0,716.0,123.0,388,124.0,5.0254,350000.0,<1H OCEAN,0.1717877094972067
-118.34,33.8,34.0,1730.0,427.0,1008,393.0,3.9408,327700.0,<1H OCEAN,0.2468208092485549
-118.34,33.8,33.0,2194.0,469.0,987,397.0,5.0951,318900.0,<1H OCEAN,0.2137648131267092
-118.35,33.8,32.0,1434.0,296.0,672,285.0,4.875,311700.0,<1H OCEAN,0.20641562064156208
-118.35,33.8,19.0,6224.0,1105.0,3152,1076.0,5.9541,500001.0,<1H OCEAN,0.17753856041131105
-118.31,33.8,29.0,2795.0,572.0,1469,557.0,3.7167,308900.0,<1H OCEAN,0.20465116279069767
-118.32,33.8,29.0,3254.0,717.0,1593,680.0,4.0536,285800.0,<1H OCEAN,0.2203441917639828
-118.31,33.79,35.0,2290.0,563.0,1374,530.0,3.2472,254700.0,<1H OCEAN,0.24585152838427948
-118.31,33.8,31.0,4464.0,991.0,2420,947.0,4.0425,277900.0,<1H OCEAN,0.22199820788530467
-118.32,33.8,39.0,1415.0,298.0,729,278.0,3.1648,244800.0,<1H OCEAN,0.21060070671378092
-118.32,33.79,35.0,2924.0,658.0,1675,602.0,3.8287,279900.0,<1H OCEAN,0.22503419972640218
-118.32,33.79,32.0,2381.0,467.0,1264,488.0,4.1477,315100.0,<1H OCEAN,0.19613607727845442
-118.32,33.8,29.0,4317.0,1037.0,2102,959.0,3.1275,286400.0,<1H OCEAN,0.24021311095668288
-118.31,33.79,38.0,1601.0,352.0,711,304.0,3.3958,250000.0,<1H OCEAN,0.2198625858838226
-118.31,33.78,30.0,4573.0,819.0,2411,819.0,3.5804,383800.0,<1H OCEAN,0.1790946862016182
-118.32,33.79,21.0,6638.0,1634.0,3240,1568.0,3.6797,271100.0,<1H OCEAN,0.24615848147032238
-118.34,33.78,25.0,11016.0,1626.0,4168,1584.0,8.1782,500001.0,NEAR OCEAN,0.14760348583877997
-118.36,33.79,34.0,5166.0,704.0,2071,668.0,8.3609,500001.0,NEAR OCEAN,0.13627564847077042
-118.37,33.79,36.0,1596.0,234.0,654,223.0,8.2064,500001.0,NEAR OCEAN,0.14661654135338345
-118.36,33.8,38.0,2553.0,400.0,1042,393.0,6.9742,500001.0,NEAR OCEAN,0.15667841754798276
-118.36,33.8,34.0,2629.0,369.0,966,375.0,10.1241,500001.0,NEAR OCEAN,0.1403575503993914
-118.38,33.8,36.0,4421.0,702.0,1433,624.0,8.0838,500001.0,NEAR OCEAN,0.15878760461434066
-118.45,33.8,31.0,4803.0,575.0,1490,577.0,11.9993,500001.0,NEAR OCEAN,0.11971684363939204
-118.39,33.79,30.0,4402.0,563.0,1582,551.0,10.898,500001.0,NEAR OCEAN,0.1278964107223989
-118.4,33.78,24.0,4787.0,562.0,1653,548.0,12.9758,500001.0,NEAR OCEAN,0.11740129517443075
-118.44,33.79,27.0,2141.0,260.0,635,240.0,11.6648,500001.0,NEAR OCEAN,0.12143858010275572
-118.41,33.77,22.0,7554.0,991.0,2808,946.0,10.06,500001.0,NEAR OCEAN,0.13118877415938576
-118.46,33.77,28.0,3065.0,406.0,1101,391.0,10.5536,500001.0,NEAR OCEAN,0.13246329526916803
-118.42,33.78,36.0,2093.0,303.0,802,300.0,8.0957,500001.0,NEAR OCEAN,0.14476827520305782
-118.37,33.77,26.0,6339.0,876.0,2540,880.0,10.1447,500001.0,NEAR OCEAN,0.13819214387127307
-118.38,33.77,21.0,11353.0,1537.0,4649,1504.0,9.821,500001.0,NEAR OCEAN,0.1353827182242579
-118.38,33.77,17.0,10950.0,2207.0,4713,2043.0,6.3064,418300.0,NEAR OCEAN,0.2015525114155251
-118.38,33.79,32.0,10445.0,1620.0,4474,1576.0,7.7042,500001.0,NEAR OCEAN,0.15509813307802778
-118.4,33.78,26.0,5005.0,776.0,2357,790.0,8.5421,500001.0,NEAR OCEAN,0.15504495504495505
-118.42,33.75,22.0,17591.0,2604.0,6897,2492.0,8.2831,500001.0,NEAR OCEAN,0.14803024273776363
-118.34,33.76,34.0,5586.0,674.0,1871,636.0,15.0001,500001.0,NEAR OCEAN,0.12065878983172217
-118.35,33.74,25.0,8272.0,1132.0,3392,1132.0,10.0973,500001.0,NEAR OCEAN,0.13684719535783366
-118.38,33.75,23.0,8277.0,1290.0,3176,1159.0,7.6986,500001.0,NEAR OCEAN,0.15585357013410656
-118.39,33.71,18.0,1193.0,233.0,475,228.0,7.5594,500001.0,NEAR OCEAN,0.1953059513830679
-118.41,33.75,4.0,311.0,51.0,128,46.0,9.8091,500001.0,NEAR OCEAN,0.1639871382636656
-118.31,33.77,20.0,5776.0,956.0,2757,936.0,6.6447,416800.0,<1H OCEAN,0.16551246537396122
-118.31,33.76,26.0,4486.0,709.0,1873,719.0,6.5704,414700.0,<1H OCEAN,0.15804725813642442
-118.31,33.75,36.0,2715.0,474.0,1303,457.0,4.6042,357300.0,NEAR OCEAN,0.17458563535911603
-118.31,33.75,34.0,2338.0,393.0,1031,373.0,6.287000000000001,396400.0,NEAR OCEAN,0.1680923866552609
-118.33,33.77,33.0,4244.0,595.0,1534,557.0,9.8214,500001.0,NEAR OCEAN,0.14019792648444862
-118.32,33.75,33.0,2996.0,398.0,1048,387.0,9.267000000000001,500001.0,NEAR OCEAN,0.1328437917222964
-118.32,33.75,37.0,1080.0,135.0,366,142.0,11.6677,500001.0,NEAR OCEAN,0.125
-118.32,33.74,24.0,6097.0,794.0,2248,806.0,10.1357,500001.0,NEAR OCEAN,0.13022798097424962
-118.32,33.77,37.0,627.0,95.0,259,106.0,6.8870000000000005,500001.0,<1H OCEAN,0.15151515151515152
-118.34,34.09,37.0,1442.0,501.0,998,503.0,2.4432,200000.0,<1H OCEAN,0.3474341192787795
-118.35,34.09,35.0,1989.0,634.0,1108,593.0,1.6081,288900.0,<1H OCEAN,0.318753142282554
-118.35,34.09,35.0,2705.0,785.0,1526,793.0,3.0349,266700.0,<1H OCEAN,0.2902033271719039
-118.35,34.09,35.0,2234.0,689.0,1334,662.0,2.5444,236100.0,<1H OCEAN,0.3084153983885407
-118.36,34.09,34.0,2832.0,883.0,1594,843.0,1.7558,312500.0,<1H OCEAN,0.3117937853107345
-118.36,34.09,36.0,1616.0,465.0,773,429.0,2.6,313600.0,<1H OCEAN,0.2877475247524752
-118.36,34.09,33.0,3463.0,1170.0,1845,1134.0,2.0205,243800.0,<1H OCEAN,0.33785734911926074
-118.36,34.09,30.0,2353.0,728.0,1365,718.0,2.0702,283300.0,<1H OCEAN,0.30939226519337015
-118.36,34.1,37.0,7097.0,2010.0,2913,1939.0,2.875,300000.0,<1H OCEAN,0.28321826123714244
-118.36,34.09,36.0,1390.0,458.0,874,468.0,2.5812,200000.0,<1H OCEAN,0.3294964028776978
-118.36,34.09,28.0,1111.0,300.0,526,294.0,2.6136,383300.0,<1H OCEAN,0.27002700270027
-118.37,34.09,38.0,1349.0,344.0,547,309.0,3.2159,383300.0,<1H OCEAN,0.25500370644922166
-118.37,34.09,38.0,4408.0,1295.0,1690,1229.0,3.0156,300000.0,<1H OCEAN,0.2937840290381125
-118.37,34.09,33.0,3180.0,865.0,1347,841.0,4.0651,500001.0,<1H OCEAN,0.2720125786163522
-118.37,34.09,31.0,6348.0,1827.0,2559,1755.0,3.2818,225000.0,<1H OCEAN,0.2878071833648393
-118.37,34.09,22.0,4247.0,1253.0,1766,1170.0,3.1517,341700.0,<1H OCEAN,0.29503178714386624
-118.37,34.09,24.0,630.0,172.0,257,147.0,5.5224,400000.0,<1H OCEAN,0.273015873015873
-118.37,34.08,28.0,4376.0,1202.0,1847,1128.0,2.6713,312500.0,<1H OCEAN,0.2746800731261426
-118.38,34.08,52.0,1479.0,360.0,652,346.0,2.945,431400.0,<1H OCEAN,0.2434077079107505
-118.38,34.08,30.0,4524.0,1312.0,1910,1243.0,2.8889,335300.0,<1H OCEAN,0.29000884173297964
-118.39,34.08,52.0,1244.0,304.0,444,282.0,3.5114,430800.0,<1H OCEAN,0.24437299035369775
-118.38,34.08,48.0,1226.0,288.0,370,264.0,3.9375,450000.0,<1H OCEAN,0.23491027732463296
-118.38,34.09,24.0,8264.0,2437.0,3148,2274.0,3.5659,281300.0,<1H OCEAN,0.29489351403678604
-118.38,34.09,28.0,4001.0,1352.0,1799,1220.0,2.5784,272900.0,<1H OCEAN,0.33791552111972006
-118.39,34.09,27.0,4312.0,1214.0,1634,1097.0,3.6207,362500.0,<1H OCEAN,0.2815398886827458
-118.39,34.09,28.0,2347.0,608.0,785,548.0,4.4167,425000.0,<1H OCEAN,0.2590541116318705
-118.39,34.08,28.0,833.0,230.0,349,210.0,3.0669999999999997,375000.0,<1H OCEAN,0.27611044417767105
-118.4,34.1,27.0,3979.0,510.0,1351,520.0,15.0001,500001.0,<1H OCEAN,0.12817290776577028
-118.4,34.09,45.0,2686.0,283.0,857,259.0,15.0001,500001.0,<1H OCEAN,0.10536113179448994
-118.39,34.08,52.0,3759.0,464.0,1407,422.0,15.0001,500001.0,<1H OCEAN,0.12343708433093908
-118.4,34.08,52.0,3815.0,439.0,1266,413.0,15.0001,500001.0,<1H OCEAN,0.11507208387942333
-118.41,34.09,37.0,2716.0,302.0,809,291.0,15.0001,500001.0,<1H OCEAN,0.11119293078055964
-118.42,34.09,40.0,3552.0,392.0,1024,370.0,15.0001,500001.0,<1H OCEAN,0.11036036036036036
-118.42,34.08,48.0,2413.0,261.0,770,248.0,15.0001,500001.0,<1H OCEAN,0.10816411106506424
-118.41,34.07,52.0,3562.0,394.0,1163,361.0,15.0001,500001.0,<1H OCEAN,0.11061201572150477
-118.41,34.07,52.0,1202.0,142.0,408,138.0,15.0001,500001.0,<1H OCEAN,0.11813643926788686
-118.38,34.07,48.0,2799.0,596.0,1235,561.0,4.4896,500001.0,<1H OCEAN,0.21293319042515185
-118.39,34.07,33.0,5301.0,1281.0,2243,1159.0,4.2386,500001.0,<1H OCEAN,0.2416525183927561
-118.39,34.07,45.0,3143.0,553.0,1153,564.0,5.7762,500001.0,<1H OCEAN,0.1759465478841871
-118.39,34.08,27.0,6605.0,1710.0,2665,1520.0,3.8088,500001.0,<1H OCEAN,0.25889477668433003
-118.4,34.07,22.0,2170.0,593.0,850,520.0,2.9107,500001.0,<1H OCEAN,0.2732718894009217
-118.37,34.06,36.0,1661.0,395.0,690,365.0,3.3438,500001.0,<1H OCEAN,0.23780854906682722
-118.38,34.06,50.0,1509.0,291.0,690,259.0,6.2344,500001.0,<1H OCEAN,0.19284294234592445
-118.39,34.06,52.0,1213.0,194.0,503,194.0,8.0095,500001.0,<1H OCEAN,0.15993404781533388
-118.38,34.06,52.0,1311.0,217.0,578,205.0,7.6771,500001.0,<1H OCEAN,0.16552250190694126
-118.39,34.06,43.0,1879.0,397.0,873,382.0,3.8158,500001.0,<1H OCEAN,0.21128259712613093
-118.39,34.06,37.0,2975.0,705.0,1291,654.0,5.3316,500001.0,<1H OCEAN,0.23697478991596638
-118.39,34.06,39.0,3299.0,831.0,1649,759.0,3.3295,500001.0,<1H OCEAN,0.25189451348893604
-118.4,34.06,37.0,3781.0,873.0,1725,838.0,4.1455,500001.0,<1H OCEAN,0.23089129859825444
-118.4,34.06,47.0,3652.0,967.0,1438,887.0,3.6964,500001.0,<1H OCEAN,0.26478641840087624
-118.4,34.06,52.0,1871.0,326.0,646,284.0,8.2961,500001.0,<1H OCEAN,0.1742383752004276
-118.4,34.06,52.0,2501.0,362.0,748,349.0,6.6343,500001.0,<1H OCEAN,0.1447421031587365
-118.41,34.06,43.0,2665.0,556.0,1015,506.0,4.1411,500001.0,<1H OCEAN,0.20863039399624767
-118.41,34.06,43.0,4994.0,1057.0,1830,969.0,5.5321,500001.0,<1H OCEAN,0.21165398478173808
-118.41,34.07,47.0,2979.0,626.0,1076,571.0,3.9904,500001.0,<1H OCEAN,0.21013763007720712
-118.45,34.06,52.0,204.0,34.0,1154,28.0,9.337,500001.0,<1H OCEAN,0.16666666666666666
-118.49,34.05,52.0,2416.0,291.0,810,270.0,13.8556,500001.0,<1H OCEAN,0.12044701986754967
-118.49,34.04,50.0,2597.0,340.0,964,339.0,13.3036,500001.0,<1H OCEAN,0.13092029264536004
-118.49,34.04,48.0,2381.0,345.0,859,306.0,8.0257,500001.0,<1H OCEAN,0.14489710205795883
-118.5,34.04,52.0,3000.0,374.0,1143,375.0,15.0001,500001.0,<1H OCEAN,0.12466666666666666
-118.5,34.04,52.0,2233.0,317.0,769,277.0,8.3839,500001.0,<1H OCEAN,0.141961486789073
-118.49,34.04,31.0,4066.0,951.0,1532,868.0,4.8125,500001.0,<1H OCEAN,0.2338908017707821
-118.49,34.03,30.0,4061.0,927.0,1487,865.0,4.1827,435100.0,<1H OCEAN,0.22826889928589017
-118.51,34.04,40.0,1382.0,167.0,483,178.0,11.7045,500001.0,<1H OCEAN,0.12083936324167872
-118.5,34.03,52.0,1506.0,208.0,547,186.0,7.8705,500001.0,<1H OCEAN,0.13811420982735723
-118.5,34.03,52.0,1711.0,245.0,671,242.0,7.7572,500001.0,<1H OCEAN,0.14319111630625364
-118.5,34.03,44.0,2146.0,394.0,851,355.0,6.48,500001.0,<1H OCEAN,0.18359739049394222
-118.51,34.03,37.0,4072.0,905.0,1468,923.0,3.8571,500001.0,<1H OCEAN,0.22224950884086445
-118.52,34.02,24.0,7418.0,1755.0,2713,1577.0,5.0867,500001.0,<1H OCEAN,0.23658668104610406
-118.49,34.03,31.0,4949.0,1293.0,1985,1244.0,4.252,436700.0,<1H OCEAN,0.26126490200040414
-118.5,34.03,32.0,6365.0,1784.0,2767,1698.0,3.6451,383300.0,<1H OCEAN,0.2802827965435978
-118.5,34.02,28.0,5109.0,1482.0,2313,1451.0,3.3266,483300.0,<1H OCEAN,0.2900763358778626
-118.5,34.02,24.0,2924.0,1013.0,1492,943.0,2.775,291700.0,<1H OCEAN,0.34644322845417236
-118.5,34.02,35.0,2914.0,934.0,1334,870.0,2.9934,350000.0,<1H OCEAN,0.3205216197666438
-118.52,34.01,25.0,2757.0,738.0,1014,633.0,3.1433,500001.0,<1H OCEAN,0.2676822633297062
-118.49,34.03,32.0,3851.0,900.0,1456,836.0,4.5208,442100.0,<1H OCEAN,0.23370553103090105
-118.49,34.03,31.0,3155.0,808.0,1208,745.0,3.6769,450000.0,<1H OCEAN,0.2561014263074485
-118.49,34.02,27.0,4725.0,1185.0,1945,1177.0,4.1365,470800.0,<1H OCEAN,0.2507936507936508
-118.48,34.03,32.0,1793.0,476.0,1143,448.0,2.8981,353600.0,<1H OCEAN,0.26547685443390967
-118.49,34.02,28.0,2545.0,752.0,1548,679.0,2.9125,475000.0,<1H OCEAN,0.2954813359528487
-118.49,34.02,29.0,2709.0,799.0,1238,793.0,3.1563,330000.0,<1H OCEAN,0.29494278331487633
-118.48,34.04,47.0,1956.0,277.0,724,277.0,8.9616,500001.0,<1H OCEAN,0.1416155419222904
-118.48,34.04,49.0,3780.0,741.0,1435,690.0,4.3158,500001.0,<1H OCEAN,0.19603174603174603
-118.48,34.04,40.0,1395.0,285.0,610,262.0,3.9659,500001.0,<1H OCEAN,0.20430107526881722
-118.48,34.04,36.0,2539.0,535.0,979,500.0,3.6667,500001.0,<1H OCEAN,0.21071287908625444
-118.47,34.04,32.0,2909.0,748.0,1310,706.0,4.516,350000.0,<1H OCEAN,0.2571330354073565
-118.47,34.03,32.0,3024.0,784.0,1323,740.0,3.3889,347900.0,<1H OCEAN,0.25925925925925924
-118.48,34.03,39.0,1530.0,401.0,1074,375.0,3.5076,381800.0,<1H OCEAN,0.26209150326797387
-118.47,34.03,29.0,3287.0,882.0,1523,823.0,3.7381,290600.0,<1H OCEAN,0.2683297839975662
-118.47,34.03,31.0,2642.0,681.0,1303,625.0,3.5987,340500.0,<1H OCEAN,0.25775927327781983
